,img_url,product_name,price,city,location,rating,url,quantity_sold,shop_name
143,0,Fitmee Mie Shirataki Shiratake Sirataki Konnyaku Instan Halal,16800,KAB. TANGERANG,KAB. TANGERANG,,,392 ,
144,0,Wet Shirataki Noodle (Mie Shirataki Basah) Per-Dus/Carton,190000,KOTA TANGERANG SELATAN,KOTA TANGERANG SELATAN,,,189 ,
145,0,Ashitaki Mi Instan (Ashitaba & Shirataki),18490 - 18990,KOTA BANDUNG,KOTA BANDUNG,,,1000 ,
146,0,Fitmee Mie Shirataki - Konnyaku Sehat Instan Halal Fitmee Ayam Bawang Soto Carbonara,18200 - 36400,KOTA JAKARTA BARAT,KOTA JAKARTA BARAT,,,724 ,
147,0,"FITMEE MIE SHIRATAKI ALL VARIAN | SHIRATAKI NOODLE MIE SEHAT Bonus KORORO
Cashback 50%",15499,KAB. TANGERANG,KAB. TANGERANG,,,5100 ,
148,0,FITMEE MIE SHIRATAKI ALL VARIAN | SHIRATAKI NOODLE MIE SEHAT,"25000
18499",KAB. TANGERANG,KAB. TANGERANG,,,1000 ,
149,0,Fitmee - Fit Mee / Mie Shirataki Goreng Korea / Soto / Carbonara / Ayam / Bolognese / Goreng Sapi,18900,KOTA JAKARTA UTARA,KOTA JAKARTA UTARA,,,2200 ,
150,0,Mie Shirataki Basah Ketogenic Diet Keto 1 Dus 25 x 200 gr - Mr Ishii,175000,KOTA SURABAYA,KOTA SURABAYA,,,165 ,
151,0,Shirataki Noodle Hijau Mr Ishii | Mie Shirataki Jepang Halal 200 gr,10500,KOTA TANGERANG SELATAN,KOTA TANGERANG SELATAN,,,2900 ,
152,0,ASHITAKI Mi Rebus Shirataki Soto - Diet Keto Non MSG,18780,KOTA SURABAYA,KOTA SURABAYA,,,196 ,
153,0,Ashitaki Mie Shirataki Rebus Soto / Kari Ayam - Instanst sehat NON MSG low carbo diet keto,18700,KOTA SURABAYA,KOTA SURABAYA,,,1700 ,
154,0,Ashitaki Mie Instan Ashitaba Shirataki 68 gram,18500,KAB. TANGERANG,KAB. TANGERANG,,,504 ,
155,0,Dry Shirataki atau Mie Shirataki (mie kering),39500,KOTA JAKARTA BARAT,KOTA JAKARTA BARAT,,,7300 ,
156,0,Mie Shirataki Hijau Basah Ketogenic Diet Keto 1 Dus 25 bungkus,182500,KAB. TANGERANG,KAB. TANGERANG,,,43 ,
157,0,Mie basah shirataki biru,475000,KOTA JAKARTA TIMUR,KOTA JAKARTA TIMUR,,,56 ,
158,0,mie kering sirataki/gluten free/diet keto/dry noodle sirataki 250gr(pakai kurir anter aja wajib),"55000
38500",KOTA DEPOK,KOTA DEPOK,,,826 ,
159,0,Ashitaki Mi Goreng Original 1 DUS ISI 12PCS (12x75gr),227100,KOTA TANGERANG SELATAN,KOTA TANGERANG SELATAN,,,65 ,
160,0,Ashitaki Mie Rebus Low Calori - Kari Ayam,"22000
19100",KOTA JAKARTA UTARA,KOTA JAKARTA UTARA,,,34 ,
161,0,mie shirataki basah hijau/ wet noddle shirataki green 200gr cocok untuk diet,"15000
8700",KOTA DEPOK,KOTA DEPOK,,,191 ,
162,0,Mr. Ishii Lokal - Mie Shirataki Ito Konnyaku 200 g,"9900
8900",KOTA JAKARTA SELATAN,KOTA JAKARTA SELATAN,,,2600 ,
163,0,"khusus gojek Mie shirataki basah , wet sirataki noodle , diet keto / ketogenic 1dus",185000,KOTA JAKARTA UTARA,KOTA JAKARTA UTARA,,,525 ,
164,0,"Mie Shirataki Basah Instan | Mie Shirataki Basah + Bumbu + Ayam | Halal
Hadiah Gratis",10360 - 18000,KOTA SURABAYA,KOTA SURABAYA,,,715 ,
165,0,ASHITAKI Mie Shirataki - Mi Instan Diet Sehat - Ashitaba Konjac Noodle - Rendah Kalori,19900 - 20400,KOTA SURABAYA,KOTA SURABAYA,,,283 ,
166,0,Mie Shirataki Noodle Fitmee Soto Bolognese Goreng Carbonara,17750 - 20000,KOTA JAKARTA BARAT,KOTA JAKARTA BARAT,,,1600 ,
167,0,"Mie Shirataki Basah | Wet Shirataki Kwetiau Noodle | 350gram | Halal MUI Diet Keto NoGluten Konnyaku
Hadiah Gratis","20000
8500",KOTA SURABAYA,KOTA SURABAYA,,,330 ,
168,0,Mr Ishii Mie Shirataki Basah 200 gr,9600,KOTA MEDAN,KOTA MEDAN,,,154 ,
169,0,Mie Basah Shirataki / Shirataki Wet Noodle / Shirataki Itto / Mie Basah Matang / Diet Keto [200 gr],7400 - 7920,KOTA MALANG,KOTA MALANG,,,200 ,
170,0,Mie Shirataki Kering Dry Shirataki Ketogenic Diet Keto Low Carbo 250gr,45000,KOTA MAKASSAR,KOTA MAKASSAR,,,204 ,
171,0,Mie Shirataki Wet noodles isshi ito hijau isi 25 khusus gojek/grab,181500,KOTA JAKARTA BARAT,KOTA JAKARTA BARAT,,,27 ,
172,0,PAKET SHIRATAKI | Bihun - Mie - Tsubu - Fettucini Shirataki @ 1 pcs,"37730
32800",KOTA JAKARTA BARAT,KOTA JAKARTA BARAT,,,6 ,
173,0,Mie Kering Shirataki Dry Shirataki Noodle,39250,KOTA JAKARTA BARAT,KOTA JAKARTA BARAT,,,110 ,
174,0,Fit Mee Mie Shirataki Fitmee Beli 2 All Varian Gratis 1 Varian CARBONARA,18000,KOTA JAKARTA UTARA,KOTA JAKARTA UTARA,,,1000 ,
175,0,Mr Ishii Mie Shirataki Basah (200 gr),10999,KOTA MEDAN,KOTA MEDAN,,,1200 ,
176,0,Konnyaku Blok (Shirataki Konnyaku Low Carbs-Ketogenic) 500Gram,16000,KOTA TANGERANG SELATAN,KOTA TANGERANG SELATAN,,,539 ,
177,0,Ashitaki Mi Goreng Creamy Sauce 85gr (Mie Rendah Kalori),22700,KOTA JAKARTA TIMUR,KOTA JAKARTA TIMUR,,,96 ,
178,0,Ashitaki Mi Goreng Original 75gr (Mie Rendah Kalori),22700,KOTA JAKARTA TIMUR,KOTA JAKARTA TIMUR,,,247 ,
179,0,Ashitaki Mi Goreng Original,19900,KOTA TANGERANG SELATAN,KOTA TANGERANG SELATAN,,,18 ,
180,0,Paket Ashitaki 2,99000,KOTA TANGERANG SELATAN,KOTA TANGERANG SELATAN,,,9 ,
181,0,"Fitmee - FitMee BAYAM / (Shirataki Noodle) Low Calorie Mie Diet Bebas Kolestrol, Rendah Gula dan Tinggi Serat","18500
18250",KOTA TANGERANG SELATAN,KOTA TANGERANG SELATAN,,,1800 ,
182,0,"Ashitaki - Mi Goreng Original 75gr - Mie Tanpa Pengawet
Pilih 3, diskon 3%","24900
23500",KOTA JAKARTA PUSAT,KOTA JAKARTA PUSAT,,,2300 ,
183,0,Ashitaki Mie Rebus Soto - Goreng Original - Goreng ala Jepang,19240,KOTA JAKARTA TIMUR,KOTA JAKARTA TIMUR,,,1700 ,
184,0,"Ashitaki - Mi Rebus Soto 75gr - Mie Rendah Kalori
Pilih 3, diskon 3%","24900
23500",KOTA JAKARTA PUSAT,KOTA JAKARTA PUSAT,,,1900 ,
185,0,Fit Mee Mie Konyaku Shirataki Mie Goreng - Soto Low Callories,17700,KOTA JAKARTA BARAT,KOTA JAKARTA BARAT,,,3100 ,
186,0,"ASHITAKI MIE SHIRATAKI DIET SEHAT | SHIRATAKI NOODLE MIE INSTAN
Cashback 50%",18999,KAB. TANGERANG,KAB. TANGERANG,,,3600 ,
187,0,Ashitaki mie Rendah Kalori,"20000
18800",KOTA DEPOK,KOTA DEPOK,,,100 ,
188,0,Ashitaki - Mie Rendah Kalori Shirataki Tanpa Pengawet Mi Goreng Jepang Goreng Original,19053 - 39572,KOTA JAKARTA BARAT,KOTA JAKARTA BARAT,,,90 ,
189,0,Shirataki Vermicelli Noodle | Mie Shirataki | Mie Keto 250g,29870,KOTA SURABAYA,KOTA SURABAYA,,,61 ,
190,0,ASHITAKI MIE SHIRATAKI DIET SEHAT ASHITABA | SHIRATAKI NOODLE MIE INSTAN,19790 - 20490,KAB. TANGERANG,KAB. TANGERANG,,,1000 ,
191,0,Ashitaki - Mie Shirataki Diet Sehat | Shirataki Noodle Mie Instant,"25000
19950",KOTA TANGERANG SELATAN,KOTA TANGERANG SELATAN,,,950 ,
192,0,Dry Shirataki - Mie Kering Shirataki ( isi 10pcs ) 250g,39000,KOTA JAKARTA BARAT,KOTA JAKARTA BARAT,,,200 ,
193,0,"ASHITAKI MIE GORENG JEPANG ORIGINAL SOTO VEGAN KARI PEDAS BULGOGI CREAMY SAUCE SHIRATAKI ASHITABA MI SIRATAKI DIET KONYAKU NASI BERAS SIRATAKI PORANG BASAH KERING RICE NOODLE DEBM KETO PENURUN BERAT BADAN PELANGSING PRUNE PLUM CHIA SEED FITMEE FITME CIA
Pilih 3, diskon 1%","30000
19900",KOTA MADIUN,KOTA MADIUN,,,1100 ,
194,0,Mie Diet Sehat / Mie Shirataki kering / Mie Shirataki,9990 - 44990,KOTA DENPASAR,KOTA DENPASAR,,,16 ,
195,0,Fit mee Mie Shirataki Rasa Mie goreng korea Keto,15499,KAB. TANGERANG,KAB. TANGERANG,,,1300 ,
196,0,"Wet Shirataki Noodle (Mie Shirataki Basah) 200Gram
Pilih 2, bayar Rp17.500",8550,KOTA TANGERANG SELATAN,KOTA TANGERANG SELATAN,,,3100 ,
197,0,Fitmee Mie Shirataki Shiratake Sirataki Konnyaku Instan Halal,16800,KAB. TANGERANG,KAB. TANGERANG,,,468 ,
198,0,FITMEE Mie Diet Shirataki / Mie Low Carbo (92 gram) - All Variant,18900,KOTA JAKARTA UTARA,KOTA JAKARTA UTARA,,,1700 ,
199,0,ASHITAKI MIE SHIRATAKI DIET SEHAT | SHIRATAKI NOODLE MIE INSTAN,18499,KAB. TANGERANG,KAB. TANGERANG,,,1700 ,
200,0,Mie Low Callories Ashitaki Ashitaba Shirataki,19800,KOTA JAKARTA BARAT,KOTA JAKARTA BARAT,,,350 ,
201,0,Ashitaki Mie Shirataki Instant Diet,"24999
24599",KOTA MEDAN,KOTA MEDAN,,,439 ,
202,0,Mie shirataki bihun shirataki fettucini tsubu shirataki,8200 - 9200,KOTA JAKARTA BARAT,KOTA JAKARTA BARAT,,,491 ,
203,0,Fitmee Mie Shirataki Shiratake Sirataki Konnyaku Instan Halal,16800,KAB. TANGERANG,KAB. TANGERANG,,,392 ,
204,0,Wet Shirataki Noodle (Mie Shirataki Basah) Per-Dus/Carton,190000,KOTA TANGERANG SELATAN,KOTA TANGERANG SELATAN,,,189 ,
205,0,Ashitaki Mi Instan (Ashitaba & Shirataki),18490 - 18990,KOTA BANDUNG,KOTA BANDUNG,,,1000 ,
206,0,Fitmee Mie Shirataki - Konnyaku Sehat Instan Halal Fitmee Ayam Bawang Soto Carbonara,18200 - 36400,KOTA JAKARTA BARAT,KOTA JAKARTA BARAT,,,724 ,
207,0,"FITMEE MIE SHIRATAKI ALL VARIAN | SHIRATAKI NOODLE MIE SEHAT Bonus KORORO
Cashback 50%",15499,KAB. TANGERANG,KAB. TANGERANG,,,5100 ,
208,0,FITMEE MIE SHIRATAKI ALL VARIAN | SHIRATAKI NOODLE MIE SEHAT,"25000
18499",KAB. TANGERANG,KAB. TANGERANG,,,1000 ,
209,0,Fitmee - Fit Mee / Mie Shirataki Goreng Korea / Soto / Carbonara / Ayam / Bolognese / Goreng Sapi,18900,KOTA JAKARTA UTARA,KOTA JAKARTA UTARA,,,2200 ,
210,0,Mie Shirataki Basah Ketogenic Diet Keto 1 Dus 25 x 200 gr - Mr Ishii,175000,KOTA SURABAYA,KOTA SURABAYA,,,165 ,
211,0,Shirataki Noodle Hijau Mr Ishii | Mie Shirataki Jepang Halal 200 gr,10500,KOTA TANGERANG SELATAN,KOTA TANGERANG SELATAN,,,2900 ,
212,0,ASHITAKI Mi Rebus Shirataki Soto - Diet Keto Non MSG,18780,KOTA SURABAYA,KOTA SURABAYA,,,196 ,
213,0,Ashitaki Mie Shirataki Rebus Soto / Kari Ayam - Instanst sehat NON MSG low carbo diet keto,18700,KOTA SURABAYA,KOTA SURABAYA,,,1700 ,
214,0,Ashitaki Mie Instan Ashitaba Shirataki 68 gram,18500,KAB. TANGERANG,KAB. TANGERANG,,,504 ,
215,0,Dry Shirataki atau Mie Shirataki (mie kering),39500,KOTA JAKARTA BARAT,KOTA JAKARTA BARAT,,,7300 ,
216,0,Mie Shirataki Hijau Basah Ketogenic Diet Keto 1 Dus 25 bungkus,182500,KAB. TANGERANG,KAB. TANGERANG,,,43 ,
217,0,Mie basah shirataki biru,475000,KOTA JAKARTA TIMUR,KOTA JAKARTA TIMUR,,,56 ,
218,0,mie kering sirataki/gluten free/diet keto/dry noodle sirataki 250gr(pakai kurir anter aja wajib),"55000
38500",KOTA DEPOK,KOTA DEPOK,,,826 ,
219,0,Ashitaki Mi Goreng Original 1 DUS ISI 12PCS (12x75gr),227100,KOTA TANGERANG SELATAN,KOTA TANGERANG SELATAN,,,65 ,
220,0,Ashitaki Mie Rebus Low Calori - Kari Ayam,"22000
19100",KOTA JAKARTA UTARA,KOTA JAKARTA UTARA,,,34 ,
221,0,mie shirataki basah hijau/ wet noddle shirataki green 200gr cocok untuk diet,"15000
8700",KOTA DEPOK,KOTA DEPOK,,,191 ,
222,0,Mr. Ishii Lokal - Mie Shirataki Ito Konnyaku 200 g,"9900
8900",KOTA JAKARTA SELATAN,KOTA JAKARTA SELATAN,,,2600 ,
223,0,"khusus gojek Mie shirataki basah , wet sirataki noodle , diet keto / ketogenic 1dus",185000,KOTA JAKARTA UTARA,KOTA JAKARTA UTARA,,,525 ,
224,0,"Mie Shirataki Basah Instan | Mie Shirataki Basah + Bumbu + Ayam | Halal
Hadiah Gratis",10360 - 18000,KOTA SURABAYA,KOTA SURABAYA,,,715 ,
225,0,ASHITAKI Mie Shirataki - Mi Instan Diet Sehat - Ashitaba Konjac Noodle - Rendah Kalori,19900 - 20400,KOTA SURABAYA,KOTA SURABAYA,,,283 ,
226,0,Mie Shirataki Noodle Fitmee Soto Bolognese Goreng Carbonara,17750 - 20000,KOTA JAKARTA BARAT,KOTA JAKARTA BARAT,,,1600 ,
227,0,"Mie Shirataki Basah | Wet Shirataki Kwetiau Noodle | 350gram | Halal MUI Diet Keto NoGluten Konnyaku
Hadiah Gratis","20000
8500",KOTA SURABAYA,KOTA SURABAYA,,,330 ,
228,0,Mr Ishii Mie Shirataki Basah 200 gr,9600,KOTA MEDAN,KOTA MEDAN,,,154 ,
229,0,Mie Basah Shirataki / Shirataki Wet Noodle / Shirataki Itto / Mie Basah Matang / Diet Keto [200 gr],7400 - 7920,KOTA MALANG,KOTA MALANG,,,200 ,
230,0,Mie Shirataki Kering Dry Shirataki Ketogenic Diet Keto Low Carbo 250gr,45000,KOTA MAKASSAR,KOTA MAKASSAR,,,204 ,
231,0,Mie Shirataki Wet noodles isshi ito hijau isi 25 khusus gojek/grab,181500,KOTA JAKARTA BARAT,KOTA JAKARTA BARAT,,,27 ,
232,0,PAKET SHIRATAKI | Bihun - Mie - Tsubu - Fettucini Shirataki @ 1 pcs,"37730
32800",KOTA JAKARTA BARAT,KOTA JAKARTA BARAT,,,6 ,
233,0,Mie Kering Shirataki Dry Shirataki Noodle,39250,KOTA JAKARTA BARAT,KOTA JAKARTA BARAT,,,110 ,
234,0,Fit Mee Mie Shirataki Fitmee Beli 2 All Varian Gratis 1 Varian CARBONARA,18000,KOTA JAKARTA UTARA,KOTA JAKARTA UTARA,,,1000 ,
235,0,Mr Ishii Mie Shirataki Basah (200 gr),10999,KOTA MEDAN,KOTA MEDAN,,,1200 ,
236,0,Konnyaku Blok (Shirataki Konnyaku Low Carbs-Ketogenic) 500Gram,16000,KOTA TANGERANG SELATAN,KOTA TANGERANG SELATAN,,,539 ,
237,0,Ashitaki Mi Goreng Creamy Sauce 85gr (Mie Rendah Kalori),22700,KOTA JAKARTA TIMUR,KOTA JAKARTA TIMUR,,,96 ,
238,0,Ashitaki Mi Goreng Original 75gr (Mie Rendah Kalori),22700,KOTA JAKARTA TIMUR,KOTA JAKARTA TIMUR,,,247 ,
239,0,Ashitaki Mi Goreng Original,19900,KOTA TANGERANG SELATAN,KOTA TANGERANG SELATAN,,,18 ,
240,0,Paket Ashitaki 2,99000,KOTA TANGERANG SELATAN,KOTA TANGERANG SELATAN,,,9 ,
241,0,"Fitmee - FitMee BAYAM / (Shirataki Noodle) Low Calorie Mie Diet Bebas Kolestrol, Rendah Gula dan Tinggi Serat","18500
18250",KOTA TANGERANG SELATAN,KOTA TANGERANG SELATAN,,,1800 ,
242,0,"Ashitaki - Mi Goreng Original 75gr - Mie Tanpa Pengawet
Pilih 3, diskon 3%","24900
23500",KOTA JAKARTA PUSAT,KOTA JAKARTA PUSAT,,,2300 ,
243,0,Ashitaki Mie Rebus Soto - Goreng Original - Goreng ala Jepang,19240,KOTA JAKARTA TIMUR,KOTA JAKARTA TIMUR,,,1700 ,
244,0,"Ashitaki - Mi Rebus Soto 75gr - Mie Rendah Kalori
Pilih 3, diskon 3%","24900
23500",KOTA JAKARTA PUSAT,KOTA JAKARTA PUSAT,,,1900 ,
245,0,Fit Mee Mie Konyaku Shirataki Mie Goreng - Soto Low Callories,17700,KOTA JAKARTA BARAT,KOTA JAKARTA BARAT,,,3100 ,
246,0,"ASHITAKI MIE SHIRATAKI DIET SEHAT | SHIRATAKI NOODLE MIE INSTAN
Cashback 50%",18999,KAB. TANGERANG,KAB. TANGERANG,,,3600 ,
247,0,Ashitaki mie Rendah Kalori,"20000
18800",KOTA DEPOK,KOTA DEPOK,,,100 ,
248,0,Ashitaki - Mie Rendah Kalori Shirataki Tanpa Pengawet Mi Goreng Jepang Goreng Original,19053 - 39572,KOTA JAKARTA BARAT,KOTA JAKARTA BARAT,,,90 ,
249,0,Shirataki Vermicelli Noodle | Mie Shirataki | Mie Keto 250g,29870,KOTA SURABAYA,KOTA SURABAYA,,,61 ,
250,0,ASHITAKI MIE SHIRATAKI DIET SEHAT ASHITABA | SHIRATAKI NOODLE MIE INSTAN,19790 - 20490,KAB. TANGERANG,KAB. TANGERANG,,,1000 ,
251,0,Ashitaki - Mie Shirataki Diet Sehat | Shirataki Noodle Mie Instant,"25000
19950",KOTA TANGERANG SELATAN,KOTA TANGERANG SELATAN,,,950 ,
252,0,Dry Shirataki - Mie Kering Shirataki ( isi 10pcs ) 250g,39000,KOTA JAKARTA BARAT,KOTA JAKARTA BARAT,,,200 ,
253,0,"ASHITAKI MIE GORENG JEPANG ORIGINAL SOTO VEGAN KARI PEDAS BULGOGI CREAMY SAUCE SHIRATAKI ASHITABA MI SIRATAKI DIET KONYAKU NASI BERAS SIRATAKI PORANG BASAH KERING RICE NOODLE DEBM KETO PENURUN BERAT BADAN PELANGSING PRUNE PLUM CHIA SEED FITMEE FITME CIA
Pilih 3, diskon 1%","30000
19900",KOTA MADIUN,KOTA MADIUN,,,1100 ,
254,0,Mie Diet Sehat / Mie Shirataki kering / Mie Shirataki,9990 - 44990,KOTA DENPASAR,KOTA DENPASAR,,,16 ,
255,0,Fit mee Mie Shirataki Rasa Mie goreng korea Keto,15499,KAB. TANGERANG,KAB. TANGERANG,,,1300 ,
256,0,"Wet Shirataki Noodle (Mie Shirataki Basah) 200Gram
Pilih 2, bayar Rp17.500",8550,KOTA TANGERANG SELATAN,KOTA TANGERANG SELATAN,,,3100 ,
257,0,Fitmee Mie Shirataki Shiratake Sirataki Konnyaku Instan Halal,16800,KAB. TANGERANG,KAB. TANGERANG,,,468 ,
258,0,FITMEE Mie Diet Shirataki / Mie Low Carbo (92 gram) - All Variant,18900,KOTA JAKARTA UTARA,KOTA JAKARTA UTARA,,,1700 ,
259,0,ASHITAKI MIE SHIRATAKI DIET SEHAT | SHIRATAKI NOODLE MIE INSTAN,18499,KAB. TANGERANG,KAB. TANGERANG,,,1700 ,
260,0,Mie Low Callories Ashitaki Ashitaba Shirataki,19800,KOTA JAKARTA BARAT,KOTA JAKARTA BARAT,,,350 ,
261,0,Ashitaki Mie Shirataki Instant Diet,"24999
24599",KOTA MEDAN,KOTA MEDAN,,,439 ,
262,0,Mie shirataki bihun shirataki fettucini tsubu shirataki,8200 - 9200,KOTA JAKARTA BARAT,KOTA JAKARTA BARAT,,,491 ,
263,0,Fitmee Mie Shirataki Shiratake Sirataki Konnyaku Instan Halal,16800,KAB. TANGERANG,KAB. TANGERANG,,,392 ,
264,0,Wet Shirataki Noodle (Mie Shirataki Basah) Per-Dus/Carton,190000,KOTA TANGERANG SELATAN,KOTA TANGERANG SELATAN,,,189 ,
265,0,Ashitaki Mi Instan (Ashitaba & Shirataki),18490 - 18990,KOTA BANDUNG,KOTA BANDUNG,,,1000 ,
266,0,Fitmee Mie Shirataki - Konnyaku Sehat Instan Halal Fitmee Ayam Bawang Soto Carbonara,18200 - 36400,KOTA JAKARTA BARAT,KOTA JAKARTA BARAT,,,724 ,
267,0,"FITMEE MIE SHIRATAKI ALL VARIAN | SHIRATAKI NOODLE MIE SEHAT Bonus KORORO
Cashback 50%",15499,KAB. TANGERANG,KAB. TANGERANG,,,5100 ,
268,0,FITMEE MIE SHIRATAKI ALL VARIAN | SHIRATAKI NOODLE MIE SEHAT,"25000
18499",KAB. TANGERANG,KAB. TANGERANG,,,1000 ,
269,0,Fitmee - Fit Mee / Mie Shirataki Goreng Korea / Soto / Carbonara / Ayam / Bolognese / Goreng Sapi,18900,KOTA JAKARTA UTARA,KOTA JAKARTA UTARA,,,2200 ,
270,0,Mie Shirataki Basah Ketogenic Diet Keto 1 Dus 25 x 200 gr - Mr Ishii,175000,KOTA SURABAYA,KOTA SURABAYA,,,165 ,
271,0,Shirataki Noodle Hijau Mr Ishii | Mie Shirataki Jepang Halal 200 gr,10500,KOTA TANGERANG SELATAN,KOTA TANGERANG SELATAN,,,2900 ,
272,0,ASHITAKI Mi Rebus Shirataki Soto - Diet Keto Non MSG,18780,KOTA SURABAYA,KOTA SURABAYA,,,196 ,
273,0,Ashitaki Mie Shirataki Rebus Soto / Kari Ayam - Instanst sehat NON MSG low carbo diet keto,18700,KOTA SURABAYA,KOTA SURABAYA,,,1700 ,
274,0,Ashitaki Mie Instan Ashitaba Shirataki 68 gram,18500,KAB. TANGERANG,KAB. TANGERANG,,,504 ,
275,0,Dry Shirataki atau Mie Shirataki (mie kering),39500,KOTA JAKARTA BARAT,KOTA JAKARTA BARAT,,,7300 ,
276,0,Mie Shirataki Hijau Basah Ketogenic Diet Keto 1 Dus 25 bungkus,182500,KAB. TANGERANG,KAB. TANGERANG,,,43 ,
277,0,Mie basah shirataki biru,475000,KOTA JAKARTA TIMUR,KOTA JAKARTA TIMUR,,,56 ,
278,0,mie kering sirataki/gluten free/diet keto/dry noodle sirataki 250gr(pakai kurir anter aja wajib),"55000
38500",KOTA DEPOK,KOTA DEPOK,,,826 ,
279,0,Ashitaki Mi Goreng Original 1 DUS ISI 12PCS (12x75gr),227100,KOTA TANGERANG SELATAN,KOTA TANGERANG SELATAN,,,65 ,
280,0,Ashitaki Mie Rebus Low Calori - Kari Ayam,"22000
19100",KOTA JAKARTA UTARA,KOTA JAKARTA UTARA,,,34 ,
281,0,mie shirataki basah hijau/ wet noddle shirataki green 200gr cocok untuk diet,"15000
8700",KOTA DEPOK,KOTA DEPOK,,,191 ,
282,0,Mr. Ishii Lokal - Mie Shirataki Ito Konnyaku 200 g,"9900
8900",KOTA JAKARTA SELATAN,KOTA JAKARTA SELATAN,,,2600 ,
283,0,"khusus gojek Mie shirataki basah , wet sirataki noodle , diet keto / ketogenic 1dus",185000,KOTA JAKARTA UTARA,KOTA JAKARTA UTARA,,,525 ,
284,0,"Mie Shirataki Basah Instan | Mie Shirataki Basah + Bumbu + Ayam | Halal
Hadiah Gratis",10360 - 18000,KOTA SURABAYA,KOTA SURABAYA,,,715 ,
285,0,ASHITAKI Mie Shirataki - Mi Instan Diet Sehat - Ashitaba Konjac Noodle - Rendah Kalori,19900 - 20400,KOTA SURABAYA,KOTA SURABAYA,,,283 ,
286,0,Mie Shirataki Noodle Fitmee Soto Bolognese Goreng Carbonara,17750 - 20000,KOTA JAKARTA BARAT,KOTA JAKARTA BARAT,,,1600 ,
