,img_url,product_name,price,city,location,rating,url,quantity_sold,shop_name
287,0,"Mie Shirataki Basah | Wet Shirataki Kwetiau Noodle | 350gram | Halal MUI Diet Keto NoGluten Konnyaku
Hadiah Gratis","20000
8500",KOTA SURABAYA,KOTA SURABAYA,,,330 ,
288,0,Mr Ishii Mie Shirataki Basah 200 gr,9600,KOTA MEDAN,KOTA MEDAN,,,154 ,
289,0,Mie Basah Shirataki / Shirataki Wet Noodle / Shirataki Itto / Mie Basah Matang / Diet Keto [200 gr],7400 - 7920,KOTA MALANG,KOTA MALANG,,,200 ,
290,0,Mie Shirataki Kering Dry Shirataki Ketogenic Diet Keto Low Carbo 250gr,45000,KOTA MAKASSAR,KOTA MAKASSAR,,,204 ,
291,0,Mie Shirataki Wet noodles isshi ito hijau isi 25 khusus gojek/grab,181500,KOTA JAKARTA BARAT,KOTA JAKARTA BARAT,,,27 ,
292,0,PAKET SHIRATAKI | Bihun - Mie - Tsubu - Fettucini Shirataki @ 1 pcs,"37730
32800",KOTA JAKARTA BARAT,KOTA JAKARTA BARAT,,,6 ,
293,0,Mie Kering Shirataki Dry Shirataki Noodle,39250,KOTA JAKARTA BARAT,KOTA JAKARTA BARAT,,,110 ,
294,0,Fit Mee Mie Shirataki Fitmee Beli 2 All Varian Gratis 1 Varian CARBONARA,18000,KOTA JAKARTA UTARA,KOTA JAKARTA UTARA,,,1000 ,
295,0,Mr Ishii Mie Shirataki Basah (200 gr),10999,KOTA MEDAN,KOTA MEDAN,,,1200 ,
296,0,Konnyaku Blok (Shirataki Konnyaku Low Carbs-Ketogenic) 500Gram,16000,KOTA TANGERANG SELATAN,KOTA TANGERANG SELATAN,,,539 ,
297,0,Ashitaki Mi Goreng Creamy Sauce 85gr (Mie Rendah Kalori),22700,KOTA JAKARTA TIMUR,KOTA JAKARTA TIMUR,,,96 ,
298,0,Ashitaki Mi Goreng Original 75gr (Mie Rendah Kalori),22700,KOTA JAKARTA TIMUR,KOTA JAKARTA TIMUR,,,247 ,
299,0,Ashitaki Mi Goreng Original,19900,KOTA TANGERANG SELATAN,KOTA TANGERANG SELATAN,,,18 ,
300,0,Paket Ashitaki 2,99000,KOTA TANGERANG SELATAN,KOTA TANGERANG SELATAN,,,9 ,
301,0,"Fitmee - FitMee BAYAM / (Shirataki Noodle) Low Calorie Mie Diet Bebas Kolestrol, Rendah Gula dan Tinggi Serat","18500
18250",KOTA TANGERANG SELATAN,KOTA TANGERANG SELATAN,,,1800 ,
302,0,"Ashitaki - Mi Goreng Original 75gr - Mie Tanpa Pengawet
Pilih 3, diskon 3%","24900
23500",KOTA JAKARTA PUSAT,KOTA JAKARTA PUSAT,,,2300 ,
303,0,Ashitaki Mie Rebus Soto - Goreng Original - Goreng ala Jepang,19240,KOTA JAKARTA TIMUR,KOTA JAKARTA TIMUR,,,1700 ,
304,0,"Ashitaki - Mi Rebus Soto 75gr - Mie Rendah Kalori
Pilih 3, diskon 3%","24900
23500",KOTA JAKARTA PUSAT,KOTA JAKARTA PUSAT,,,1900 ,
305,0,Fit Mee Mie Konyaku Shirataki Mie Goreng - Soto Low Callories,17700,KOTA JAKARTA BARAT,KOTA JAKARTA BARAT,,,3100 ,
306,0,"ASHITAKI MIE SHIRATAKI DIET SEHAT | SHIRATAKI NOODLE MIE INSTAN
Cashback 50%",18999,KAB. TANGERANG,KAB. TANGERANG,,,3600 ,
307,0,Ashitaki mie Rendah Kalori,"20000
18800",KOTA DEPOK,KOTA DEPOK,,,100 ,
308,0,Ashitaki - Mie Rendah Kalori Shirataki Tanpa Pengawet Mi Goreng Jepang Goreng Original,19053 - 39572,KOTA JAKARTA BARAT,KOTA JAKARTA BARAT,,,90 ,
309,0,Shirataki Vermicelli Noodle | Mie Shirataki | Mie Keto 250g,29870,KOTA SURABAYA,KOTA SURABAYA,,,61 ,
310,0,ASHITAKI MIE SHIRATAKI DIET SEHAT ASHITABA | SHIRATAKI NOODLE MIE INSTAN,19790 - 20490,KAB. TANGERANG,KAB. TANGERANG,,,1000 ,
311,0,Ashitaki - Mie Shirataki Diet Sehat | Shirataki Noodle Mie Instant,"25000
19950",KOTA TANGERANG SELATAN,KOTA TANGERANG SELATAN,,,950 ,
312,0,Dry Shirataki - Mie Kering Shirataki ( isi 10pcs ) 250g,39000,KOTA JAKARTA BARAT,KOTA JAKARTA BARAT,,,200 ,
313,0,"ASHITAKI MIE GORENG JEPANG ORIGINAL SOTO VEGAN KARI PEDAS BULGOGI CREAMY SAUCE SHIRATAKI ASHITABA MI SIRATAKI DIET KONYAKU NASI BERAS SIRATAKI PORANG BASAH KERING RICE NOODLE DEBM KETO PENURUN BERAT BADAN PELANGSING PRUNE PLUM CHIA SEED FITMEE FITME CIA
Pilih 3, diskon 1%","30000
19900",KOTA MADIUN,KOTA MADIUN,,,1100 ,
314,0,Mie Diet Sehat / Mie Shirataki kering / Mie Shirataki,9990 - 44990,KOTA DENPASAR,KOTA DENPASAR,,,16 ,
315,0,Fit mee Mie Shirataki Rasa Mie goreng korea Keto,15499,KAB. TANGERANG,KAB. TANGERANG,,,1300 ,
316,0,"Wet Shirataki Noodle (Mie Shirataki Basah) 200Gram
Pilih 2, bayar Rp17.500",8550,KOTA TANGERANG SELATAN,KOTA TANGERANG SELATAN,,,3100 ,
317,0,Fitmee Mie Shirataki Shiratake Sirataki Konnyaku Instan Halal,16800,KAB. TANGERANG,KAB. TANGERANG,,,468 ,
318,0,FITMEE Mie Diet Shirataki / Mie Low Carbo (92 gram) - All Variant,18900,KOTA JAKARTA UTARA,KOTA JAKARTA UTARA,,,1700 ,
319,0,ASHITAKI MIE SHIRATAKI DIET SEHAT | SHIRATAKI NOODLE MIE INSTAN,18499,KAB. TANGERANG,KAB. TANGERANG,,,1700 ,
320,0,Mie Low Callories Ashitaki Ashitaba Shirataki,19800,KOTA JAKARTA BARAT,KOTA JAKARTA BARAT,,,350 ,
321,0,Ashitaki Mie Shirataki Instant Diet,"24999
24599",KOTA MEDAN,KOTA MEDAN,,,439 ,
322,0,Mie shirataki bihun shirataki fettucini tsubu shirataki,8200 - 9200,KOTA JAKARTA BARAT,KOTA JAKARTA BARAT,,,491 ,
323,0,Fitmee Mie Shirataki Shiratake Sirataki Konnyaku Instan Halal,16800,KAB. TANGERANG,KAB. TANGERANG,,,392 ,
324,0,Wet Shirataki Noodle (Mie Shirataki Basah) Per-Dus/Carton,190000,KOTA TANGERANG SELATAN,KOTA TANGERANG SELATAN,,,189 ,
325,0,Ashitaki Mi Instan (Ashitaba & Shirataki),18490 - 18990,KOTA BANDUNG,KOTA BANDUNG,,,1000 ,
326,0,Fitmee Mie Shirataki - Konnyaku Sehat Instan Halal Fitmee Ayam Bawang Soto Carbonara,18200 - 36400,KOTA JAKARTA BARAT,KOTA JAKARTA BARAT,,,724 ,
327,0,"FITMEE MIE SHIRATAKI ALL VARIAN | SHIRATAKI NOODLE MIE SEHAT Bonus KORORO
Cashback 50%",15499,KAB. TANGERANG,KAB. TANGERANG,,,5100 ,
328,0,FITMEE MIE SHIRATAKI ALL VARIAN | SHIRATAKI NOODLE MIE SEHAT,"25000
18499",KAB. TANGERANG,KAB. TANGERANG,,,1000 ,
329,0,Fitmee - Fit Mee / Mie Shirataki Goreng Korea / Soto / Carbonara / Ayam / Bolognese / Goreng Sapi,18900,KOTA JAKARTA UTARA,KOTA JAKARTA UTARA,,,2200 ,
330,0,Mie Shirataki Basah Ketogenic Diet Keto 1 Dus 25 x 200 gr - Mr Ishii,175000,KOTA SURABAYA,KOTA SURABAYA,,,165 ,
331,0,Shirataki Noodle Hijau Mr Ishii | Mie Shirataki Jepang Halal 200 gr,10500,KOTA TANGERANG SELATAN,KOTA TANGERANG SELATAN,,,2900 ,
332,0,ASHITAKI Mi Rebus Shirataki Soto - Diet Keto Non MSG,18780,KOTA SURABAYA,KOTA SURABAYA,,,196 ,
333,0,Ashitaki Mie Shirataki Rebus Soto / Kari Ayam - Instanst sehat NON MSG low carbo diet keto,18700,KOTA SURABAYA,KOTA SURABAYA,,,1700 ,
334,0,Ashitaki Mie Instan Ashitaba Shirataki 68 gram,18500,KAB. TANGERANG,KAB. TANGERANG,,,504 ,
335,0,Dry Shirataki atau Mie Shirataki (mie kering),39500,KOTA JAKARTA BARAT,KOTA JAKARTA BARAT,,,7300 ,
336,0,Mie Shirataki Hijau Basah Ketogenic Diet Keto 1 Dus 25 bungkus,182500,KAB. TANGERANG,KAB. TANGERANG,,,43 ,
337,0,Mie basah shirataki biru,475000,KOTA JAKARTA TIMUR,KOTA JAKARTA TIMUR,,,56 ,
338,0,mie kering sirataki/gluten free/diet keto/dry noodle sirataki 250gr(pakai kurir anter aja wajib),"55000
38500",KOTA DEPOK,KOTA DEPOK,,,826 ,
339,0,Ashitaki Mi Goreng Original 1 DUS ISI 12PCS (12x75gr),227100,KOTA TANGERANG SELATAN,KOTA TANGERANG SELATAN,,,65 ,
340,0,Ashitaki Mie Rebus Low Calori - Kari Ayam,"22000
19100",KOTA JAKARTA UTARA,KOTA JAKARTA UTARA,,,34 ,
341,0,mie shirataki basah hijau/ wet noddle shirataki green 200gr cocok untuk diet,"15000
8700",KOTA DEPOK,KOTA DEPOK,,,191 ,
342,0,Mr. Ishii Lokal - Mie Shirataki Ito Konnyaku 200 g,"9900
8900",KOTA JAKARTA SELATAN,KOTA JAKARTA SELATAN,,,2600 ,
343,0,"khusus gojek Mie shirataki basah , wet sirataki noodle , diet keto / ketogenic 1dus",185000,KOTA JAKARTA UTARA,KOTA JAKARTA UTARA,,,525 ,
344,0,"Mie Shirataki Basah Instan | Mie Shirataki Basah + Bumbu + Ayam | Halal
Hadiah Gratis",10360 - 18000,KOTA SURABAYA,KOTA SURABAYA,,,715 ,
345,0,ASHITAKI Mie Shirataki - Mi Instan Diet Sehat - Ashitaba Konjac Noodle - Rendah Kalori,19900 - 20400,KOTA SURABAYA,KOTA SURABAYA,,,283 ,
346,0,Mie Shirataki Noodle Fitmee Soto Bolognese Goreng Carbonara,17750 - 20000,KOTA JAKARTA BARAT,KOTA JAKARTA BARAT,,,1600 ,
347,0,"Mie Shirataki Basah | Wet Shirataki Kwetiau Noodle | 350gram | Halal MUI Diet Keto NoGluten Konnyaku
Hadiah Gratis","20000
8500",KOTA SURABAYA,KOTA SURABAYA,,,330 ,
348,0,Mr Ishii Mie Shirataki Basah 200 gr,9600,KOTA MEDAN,KOTA MEDAN,,,154 ,
349,0,Mie Basah Shirataki / Shirataki Wet Noodle / Shirataki Itto / Mie Basah Matang / Diet Keto [200 gr],7400 - 7920,KOTA MALANG,KOTA MALANG,,,200 ,
350,0,Mie Shirataki Kering Dry Shirataki Ketogenic Diet Keto Low Carbo 250gr,45000,KOTA MAKASSAR,KOTA MAKASSAR,,,204 ,
351,0,Mie Shirataki Wet noodles isshi ito hijau isi 25 khusus gojek/grab,181500,KOTA JAKARTA BARAT,KOTA JAKARTA BARAT,,,27 ,
352,0,PAKET SHIRATAKI | Bihun - Mie - Tsubu - Fettucini Shirataki @ 1 pcs,"37730
32800",KOTA JAKARTA BARAT,KOTA JAKARTA BARAT,,,6 ,
353,0,Mie Kering Shirataki Dry Shirataki Noodle,39250,KOTA JAKARTA BARAT,KOTA JAKARTA BARAT,,,110 ,
354,0,Fit Mee Mie Shirataki Fitmee Beli 2 All Varian Gratis 1 Varian CARBONARA,18000,KOTA JAKARTA UTARA,KOTA JAKARTA UTARA,,,1000 ,
355,0,Mr Ishii Mie Shirataki Basah (200 gr),10999,KOTA MEDAN,KOTA MEDAN,,,1200 ,
356,0,Konnyaku Blok (Shirataki Konnyaku Low Carbs-Ketogenic) 500Gram,16000,KOTA TANGERANG SELATAN,KOTA TANGERANG SELATAN,,,539 ,
357,0,Ashitaki Mi Goreng Creamy Sauce 85gr (Mie Rendah Kalori),22700,KOTA JAKARTA TIMUR,KOTA JAKARTA TIMUR,,,96 ,
358,0,Ashitaki Mi Goreng Original 75gr (Mie Rendah Kalori),22700,KOTA JAKARTA TIMUR,KOTA JAKARTA TIMUR,,,247 ,
359,0,Ashitaki Mi Goreng Original,19900,KOTA TANGERANG SELATAN,KOTA TANGERANG SELATAN,,,18 ,
360,0,Paket Ashitaki 2,99000,KOTA TANGERANG SELATAN,KOTA TANGERANG SELATAN,,,9 ,
361,0,"Fitmee - FitMee BAYAM / (Shirataki Noodle) Low Calorie Mie Diet Bebas Kolestrol, Rendah Gula dan Tinggi Serat","18500
18250",KOTA TANGERANG SELATAN,KOTA TANGERANG SELATAN,,,1800 ,
362,0,"Ashitaki - Mi Goreng Original 75gr - Mie Tanpa Pengawet
Pilih 3, diskon 3%","24900
23500",KOTA JAKARTA PUSAT,KOTA JAKARTA PUSAT,,,2300 ,
363,0,Ashitaki Mie Rebus Soto - Goreng Original - Goreng ala Jepang,19240,KOTA JAKARTA TIMUR,KOTA JAKARTA TIMUR,,,1700 ,
364,0,"Ashitaki - Mi Rebus Soto 75gr - Mie Rendah Kalori
Pilih 3, diskon 3%","24900
23500",KOTA JAKARTA PUSAT,KOTA JAKARTA PUSAT,,,1900 ,
365,0,Fit Mee Mie Konyaku Shirataki Mie Goreng - Soto Low Callories,17700,KOTA JAKARTA BARAT,KOTA JAKARTA BARAT,,,3100 ,
366,0,"ASHITAKI MIE SHIRATAKI DIET SEHAT | SHIRATAKI NOODLE MIE INSTAN
Cashback 50%",18999,KAB. TANGERANG,KAB. TANGERANG,,,3600 ,
367,0,Ashitaki mie Rendah Kalori,"20000
18800",KOTA DEPOK,KOTA DEPOK,,,100 ,
368,0,Ashitaki - Mie Rendah Kalori Shirataki Tanpa Pengawet Mi Goreng Jepang Goreng Original,19053 - 39572,KOTA JAKARTA BARAT,KOTA JAKARTA BARAT,,,90 ,
369,0,Shirataki Vermicelli Noodle | Mie Shirataki | Mie Keto 250g,29870,KOTA SURABAYA,KOTA SURABAYA,,,61 ,
370,0,ASHITAKI MIE SHIRATAKI DIET SEHAT ASHITABA | SHIRATAKI NOODLE MIE INSTAN,19790 - 20490,KAB. TANGERANG,KAB. TANGERANG,,,1000 ,
371,0,Ashitaki - Mie Shirataki Diet Sehat | Shirataki Noodle Mie Instant,"25000
19950",KOTA TANGERANG SELATAN,KOTA TANGERANG SELATAN,,,950 ,
372,0,Dry Shirataki - Mie Kering Shirataki ( isi 10pcs ) 250g,39000,KOTA JAKARTA BARAT,KOTA JAKARTA BARAT,,,200 ,
373,0,"ASHITAKI MIE GORENG JEPANG ORIGINAL SOTO VEGAN KARI PEDAS BULGOGI CREAMY SAUCE SHIRATAKI ASHITABA MI SIRATAKI DIET KONYAKU NASI BERAS SIRATAKI PORANG BASAH KERING RICE NOODLE DEBM KETO PENURUN BERAT BADAN PELANGSING PRUNE PLUM CHIA SEED FITMEE FITME CIA
Pilih 3, diskon 1%","30000
19900",KOTA MADIUN,KOTA MADIUN,,,1100 ,
374,0,Mie Diet Sehat / Mie Shirataki kering / Mie Shirataki,9990 - 44990,KOTA DENPASAR,KOTA DENPASAR,,,16 ,
375,0,Fit mee Mie Shirataki Rasa Mie goreng korea Keto,15499,KAB. TANGERANG,KAB. TANGERANG,,,1300 ,
376,0,"Wet Shirataki Noodle (Mie Shirataki Basah) 200Gram
Pilih 2, bayar Rp17.500",8550,KOTA TANGERANG SELATAN,KOTA TANGERANG SELATAN,,,3100 ,
377,0,Fitmee Mie Shirataki Shiratake Sirataki Konnyaku Instan Halal,16800,KAB. TANGERANG,KAB. TANGERANG,,,468 ,
378,0,FITMEE Mie Diet Shirataki / Mie Low Carbo (92 gram) - All Variant,18900,KOTA JAKARTA UTARA,KOTA JAKARTA UTARA,,,1700 ,
379,0,ASHITAKI MIE SHIRATAKI DIET SEHAT | SHIRATAKI NOODLE MIE INSTAN,18499,KAB. TANGERANG,KAB. TANGERANG,,,1700 ,
380,0,Mie Low Callories Ashitaki Ashitaba Shirataki,19800,KOTA JAKARTA BARAT,KOTA JAKARTA BARAT,,,350 ,
381,0,Ashitaki Mie Shirataki Instant Diet,"24999
24599",KOTA MEDAN,KOTA MEDAN,,,439 ,
382,0,Mie shirataki bihun shirataki fettucini tsubu shirataki,8200 - 9200,KOTA JAKARTA BARAT,KOTA JAKARTA BARAT,,,491 ,
383,0,Fitmee Mie Shirataki Shiratake Sirataki Konnyaku Instan Halal,16800,KAB. TANGERANG,KAB. TANGERANG,,,392 ,
384,0,Wet Shirataki Noodle (Mie Shirataki Basah) Per-Dus/Carton,190000,KOTA TANGERANG SELATAN,KOTA TANGERANG SELATAN,,,189 ,
385,0,Ashitaki Mi Instan (Ashitaba & Shirataki),18490 - 18990,KOTA BANDUNG,KOTA BANDUNG,,,1000 ,
386,0,Fitmee Mie Shirataki - Konnyaku Sehat Instan Halal Fitmee Ayam Bawang Soto Carbonara,18200 - 36400,KOTA JAKARTA BARAT,KOTA JAKARTA BARAT,,,724 ,
387,0,"FITMEE MIE SHIRATAKI ALL VARIAN | SHIRATAKI NOODLE MIE SEHAT Bonus KORORO
Cashback 50%",15499,KAB. TANGERANG,KAB. TANGERANG,,,5100 ,
388,0,FITMEE MIE SHIRATAKI ALL VARIAN | SHIRATAKI NOODLE MIE SEHAT,"25000
18499",KAB. TANGERANG,KAB. TANGERANG,,,1000 ,
389,0,Fitmee - Fit Mee / Mie Shirataki Goreng Korea / Soto / Carbonara / Ayam / Bolognese / Goreng Sapi,18900,KOTA JAKARTA UTARA,KOTA JAKARTA UTARA,,,2200 ,
390,0,Mie Shirataki Basah Ketogenic Diet Keto 1 Dus 25 x 200 gr - Mr Ishii,175000,KOTA SURABAYA,KOTA SURABAYA,,,165 ,
391,0,Shirataki Noodle Hijau Mr Ishii | Mie Shirataki Jepang Halal 200 gr,10500,KOTA TANGERANG SELATAN,KOTA TANGERANG SELATAN,,,2900 ,
392,0,ASHITAKI Mi Rebus Shirataki Soto - Diet Keto Non MSG,18780,KOTA SURABAYA,KOTA SURABAYA,,,196 ,
393,0,Ashitaki Mie Shirataki Rebus Soto / Kari Ayam - Instanst sehat NON MSG low carbo diet keto,18700,KOTA SURABAYA,KOTA SURABAYA,,,1700 ,
394,0,Ashitaki Mie Instan Ashitaba Shirataki 68 gram,18500,KAB. TANGERANG,KAB. TANGERANG,,,504 ,
395,0,Dry Shirataki atau Mie Shirataki (mie kering),39500,KOTA JAKARTA BARAT,KOTA JAKARTA BARAT,,,7300 ,
396,0,Mie Shirataki Hijau Basah Ketogenic Diet Keto 1 Dus 25 bungkus,182500,KAB. TANGERANG,KAB. TANGERANG,,,43 ,
397,0,Mie basah shirataki biru,475000,KOTA JAKARTA TIMUR,KOTA JAKARTA TIMUR,,,56 ,
398,0,mie kering sirataki/gluten free/diet keto/dry noodle sirataki 250gr(pakai kurir anter aja wajib),"55000
38500",KOTA DEPOK,KOTA DEPOK,,,826 ,
399,0,Ashitaki Mi Goreng Original 1 DUS ISI 12PCS (12x75gr),227100,KOTA TANGERANG SELATAN,KOTA TANGERANG SELATAN,,,65 ,
400,0,Ashitaki Mie Rebus Low Calori - Kari Ayam,"22000
19100",KOTA JAKARTA UTARA,KOTA JAKARTA UTARA,,,34 ,
401,0,mie shirataki basah hijau/ wet noddle shirataki green 200gr cocok untuk diet,"15000
8700",KOTA DEPOK,KOTA DEPOK,,,191 ,
402,0,Mr. Ishii Lokal - Mie Shirataki Ito Konnyaku 200 g,"9900
8900",KOTA JAKARTA SELATAN,KOTA JAKARTA SELATAN,,,2600 ,
403,0,"khusus gojek Mie shirataki basah , wet sirataki noodle , diet keto / ketogenic 1dus",185000,KOTA JAKARTA UTARA,KOTA JAKARTA UTARA,,,525 ,
404,0,"Mie Shirataki Basah Instan | Mie Shirataki Basah + Bumbu + Ayam | Halal
Hadiah Gratis",10360 - 18000,KOTA SURABAYA,KOTA SURABAYA,,,715 ,
405,0,ASHITAKI Mie Shirataki - Mi Instan Diet Sehat - Ashitaba Konjac Noodle - Rendah Kalori,19900 - 20400,KOTA SURABAYA,KOTA SURABAYA,,,283 ,
406,0,Mie Shirataki Noodle Fitmee Soto Bolognese Goreng Carbonara,17750 - 20000,KOTA JAKARTA BARAT,KOTA JAKARTA BARAT,,,1600 ,
407,0,"Mie Shirataki Basah | Wet Shirataki Kwetiau Noodle | 350gram | Halal MUI Diet Keto NoGluten Konnyaku
Hadiah Gratis","20000
8500",KOTA SURABAYA,KOTA SURABAYA,,,330 ,
408,0,Mr Ishii Mie Shirataki Basah 200 gr,9600,KOTA MEDAN,KOTA MEDAN,,,154 ,
409,0,Mie Basah Shirataki / Shirataki Wet Noodle / Shirataki Itto / Mie Basah Matang / Diet Keto [200 gr],7400 - 7920,KOTA MALANG,KOTA MALANG,,,200 ,
410,0,Mie Shirataki Kering Dry Shirataki Ketogenic Diet Keto Low Carbo 250gr,45000,KOTA MAKASSAR,KOTA MAKASSAR,,,204 ,
411,0,Mie Shirataki Wet noodles isshi ito hijau isi 25 khusus gojek/grab,181500,KOTA JAKARTA BARAT,KOTA JAKARTA BARAT,,,27 ,
412,0,PAKET SHIRATAKI | Bihun - Mie - Tsubu - Fettucini Shirataki @ 1 pcs,"37730
32800",KOTA JAKARTA BARAT,KOTA JAKARTA BARAT,,,6 ,
413,0,Mie Kering Shirataki Dry Shirataki Noodle,39250,KOTA JAKARTA BARAT,KOTA JAKARTA BARAT,,,110 ,
414,0,Fit Mee Mie Shirataki Fitmee Beli 2 All Varian Gratis 1 Varian CARBONARA,18000,KOTA JAKARTA UTARA,KOTA JAKARTA UTARA,,,1000 ,
415,0,Mr Ishii Mie Shirataki Basah (200 gr),10999,KOTA MEDAN,KOTA MEDAN,,,1200 ,
416,0,Konnyaku Blok (Shirataki Konnyaku Low Carbs-Ketogenic) 500Gram,16000,KOTA TANGERANG SELATAN,KOTA TANGERANG SELATAN,,,539 ,
417,0,Ashitaki Mi Goreng Creamy Sauce 85gr (Mie Rendah Kalori),22700,KOTA JAKARTA TIMUR,KOTA JAKARTA TIMUR,,,96 ,
418,0,Ashitaki Mi Goreng Original 75gr (Mie Rendah Kalori),22700,KOTA JAKARTA TIMUR,KOTA JAKARTA TIMUR,,,247 ,
419,0,Ashitaki Mi Goreng Original,19900,KOTA TANGERANG SELATAN,KOTA TANGERANG SELATAN,,,18 ,
420,0,Paket Ashitaki 2,99000,KOTA TANGERANG SELATAN,KOTA TANGERANG SELATAN,,,9 ,
421,0,"Fitmee - FitMee BAYAM / (Shirataki Noodle) Low Calorie Mie Diet Bebas Kolestrol, Rendah Gula dan Tinggi Serat","18500
18250",KOTA TANGERANG SELATAN,KOTA TANGERANG SELATAN,,,1800 ,
422,0,"Ashitaki - Mi Goreng Original 75gr - Mie Tanpa Pengawet
Pilih 3, diskon 3%","24900
23500",KOTA JAKARTA PUSAT,KOTA JAKARTA PUSAT,,,2300 ,
423,0,Ashitaki Mie Rebus Soto - Goreng Original - Goreng ala Jepang,19240,KOTA JAKARTA TIMUR,KOTA JAKARTA TIMUR,,,1700 ,
424,0,"Ashitaki - Mi Rebus Soto 75gr - Mie Rendah Kalori
Pilih 3, diskon 3%","24900
23500",KOTA JAKARTA PUSAT,KOTA JAKARTA PUSAT,,,1900 ,
425,0,Fit Mee Mie Konyaku Shirataki Mie Goreng - Soto Low Callories,17700,KOTA JAKARTA BARAT,KOTA JAKARTA BARAT,,,3100 ,
426,0,"ASHITAKI MIE SHIRATAKI DIET SEHAT | SHIRATAKI NOODLE MIE INSTAN
Cashback 50%",18999,KAB. TANGERANG,KAB. TANGERANG,,,3600 ,
427,0,Ashitaki mie Rendah Kalori,"20000
18800",KOTA DEPOK,KOTA DEPOK,,,100 ,
428,0,Ashitaki - Mie Rendah Kalori Shirataki Tanpa Pengawet Mi Goreng Jepang Goreng Original,19053 - 39572,KOTA JAKARTA BARAT,KOTA JAKARTA BARAT,,,90 ,
429,0,Shirataki Vermicelli Noodle | Mie Shirataki | Mie Keto 250g,29870,KOTA SURABAYA,KOTA SURABAYA,,,61 ,
430,0,ASHITAKI MIE SHIRATAKI DIET SEHAT ASHITABA | SHIRATAKI NOODLE MIE INSTAN,19790 - 20490,KAB. TANGERANG,KAB. TANGERANG,,,1000 ,
